S.No.,sofifa_id,short_name,long_name,age,nationality,Player_Continent,Club_Continent,Club_Int_Prestige,Club_Domestic_Prestige,Value,Wages,preferred_foot,Player_international_reputation,weak_foot,pace,shooting,passing,dribbling,defending,physic,Position_Final,Mins_Total,Goals_total,Assists_Total,Shots_per_game_total,Yellow_Cards_Total,Red_Cards_Total,Aerial_Battles_Won_Per_Game_Total,Man_of_The_Match_Total
797,138412,J. Milner,James Philip Milner,33,England,Europe,Europe Tier 1,10,9,10500000,1.00E+05,Right,2,4,61,70,82,77,77,78,"Defensive Midfield,Defense",2689,7,6,1.799999952,6,1,1.899999976,1
799,188942,V. Wanyama,Victor Wanyama,28,Kenya,Africa,Europe Tier 1,7,8,10500000,80000,Right,2,3,51,65,67,70,79,82,Defensive Midfield,806,1,0,0.699999988,4,0,1.900000095,0
800,186146,D. Welbeck,Daniel Nii Tackie Mensah Welbeck,28,England,Europe,Europe Tier 1,3,4,10500000,70000,Right,3,3,77,74,70,77,43,74,"Attacking Midfield,Forward",439,3,1,3,0,0,1.700000048,0
801,201417,M. Doherty,Matt Doherty,27,Republic of Ireland,Europe,Europe Tier 1,2,5,10500000,70000,Right,1,4,74,63,71,74,74,78,"Defensive Midfield,Defense",3147,4,5,1.200000048,5,0,3.799999952,2
802,210736,Emerson,Emerson Palmieri dos Santos,24,Italy,Europe,Europe Tier 1,7,8,10500000,70000,Left,2,3,79,59,68,78,74,62,"Defensive Midfield,Defense",1680,0,2,1.600000024,1,0,1.299999952,0
803,172962,V. Moses,Victor Moses,28,Nigeria,Africa,Europe Tier 1,7,8,10500000,70000,Right,2,4,77,69,74,81,73,70,Midfield (Attacking/Defensive),1077,4,2,4,3,0,3.799999952,1
804,216451,J. Seri,Jean Michaël Seri,27,Ivory Coast,Africa,Europe Tier 1,1,9,10500000,60000,Right,2,4,68,68,79,79,68,63,Midfield (Attacking/Defensive),2252,1,2,0.600000024,6,0,0.400000006,0
805,196934,O. Özyakup,Oguzhan Özyakup,26,Turkey,Europe,Europe Tier 2,7,10,10500000,60000,Right,2,4,69,70,79,79,62,68,Midfield (Attacking/Defensive),1221,1,5,1.100000024,4,0,0.800000012,1
806,230685,E. Akbaba,Emre Akbaba,26,Turkey,Europe,Europe Tier 2,7,10,10500000,60000,Left,1,3,75,73,75,76,55,67,Midfield (Attacking/Defensive),842,2,4,5.599999905,2,0,1.799999952,1
807,212888,C. Salcedo,Carlos Salcedo,25,Mexico,North America,North America,8,10,9.00E+06,50000,Right,1,3,65,31,52,62,77,78,Defense,461,0,0,0.5,3,0,2.200000048,0
808,215466,N. Maksimovic,Nikola Maksimovic,27,Serbia,Europe,Europe Tier 1,7,9,10500000,50000,Right,2,3,62,28,47,54,80,78,"Defensive Midfield,Defense",2127,0,1,0.300000012,7,0,9,0
809,208461,M. de Roon,Marten de Roon,28,Netherlands,Europe,Europe Tier 1,3,6,10500000,50000,Right,2,3,65,68,72,73,79,79,Defensive Midfield,2977,2,3,0.800000012,8,0,1.5,1
810,201144,M. Badelj,Milan Badelj,30,Croatia,Europe,Europe Tier 1,6,7,10500000,50000,Right,2,4,54,63,76,73,76,71,Midfield (Attacking/Defensive),1280,1,0,1.600000024,7,0,0.699999988,4
811,205966,A. Younes,Amin Younes,25,Germany,Europe,Europe Tier 1,7,9,10500000,50000,Right,2,2,76,58,70,87,37,56,Attacking Midfield,537,3,2,1.100000024,1,0,0.100000001,1
812,215798,M. Cornet,Maxwel Cornet,22,Ivory Coast,Africa,Europe Tier 1,6,9,10500000,50000,Left,1,5,88,76,69,76,36,72,"Attacking Midfield,Forward",1491,10,5,3.100000143,2,0,0.699999988,3
813,188770,A. Mehmedi,Admir Mehmedi,28,Switzerland,Europe,Europe Tier 1,4,6,10500000,50000,Right,2,3,71,77,71,80,44,68,"Attacking Midfield,Forward",1700,6,5,1.399999976,1,0,1.100000024,1
814,190765,P. Groß,Pascal Groß,28,Germany,Europe,Europe Tier 1,1,2,10500000,50000,Right,2,4,58,72,82,74,60,72,"Attacking Midfield,Forward",1878,3,3,1,1,0,0.699999988,1
815,192445,D. Ginczek,Daniel Ginczek,28,Germany,Europe,Europe Tier 1,4,6,10500000,50000,Right,2,4,76,77,51,68,38,79,"Attacking Midfield,Forward",1275,6,2,1.5,4,0,1.100000024,3
816,220710,H. Wilson,Harry Wilson,22,Wales,Europe,Europe Tier 1,10,9,10500000,50000,Left,1,3,79,76,72,75,40,49,Attacking Midfield,3456,16,4,2.599999905,10,0,0.200000003,3
817,187598,Rafael Tolói,Rafael Tolói,28,Brazil,South America,Europe Tier 1,3,6,10500000,50000,Right,2,2,64,47,58,62,80,67,Defense,1748,1,3,1.200000048,1,1,1.299999952,0
818,195202,T. Cairney,Tom Cairney,28,Scotland,Europe,Europe Tier 1,1,9,9.00E+06,50000,Left,1,1,63,72,77,79,60,64,Midfield (Attacking/Defensive),2200,1,1,0.800000012,0,0,0.300000012,0
819,202851,G. Defrel,Gregoire Defrel,28,France,Europe,Europe Tier 1,7,8,10500000,60000,Left,2,3,86,78,68,82,36,55,"Attacking Midfield,Forward",2343,11,3,1.299999952,2,0,0.600000024,3
821,206591,M. Weiser,Mitchell Weiser,25,Germany,Europe,Europe Tier 1,6,7,10500000,50000,Right,2,4,80,62,75,84,72,68,"Defensive Midfield,Defense",2786,2,3,0.800000012,5,0,1.599999905,3
822,216266,K. Tete,Kenny Tete,23,Netherlands,Europe,Europe Tier 1,6,9,10500000,50000,Right,2,2,76,46,66,67,78,77,"Defensive Midfield,Defense",1246,0,3,0.900000036,2,0,1.699999928,1
823,202325,D. Demme,Diego Demme,27,Germany,Europe,Europe Tier 1,6,8,10500000,50000,Right,1,4,60,39,74,74,74,78,Defensive Midfield,2190,0,3,1.100000024,4,0,1.100000024,0
824,181820,S. Jovetic,Stevan Jovetic,29,Montenegro,Europe,Europe Tier 1,6,8,10500000,40000,Right,3,4,67,80,76,80,35,63,"Attacking Midfield,Forward",410,2,0,2.5,1,0,0.600000024,0
825,187924,C. Grenier,Clément Grenier,28,France,Europe,Europe Tier 1,3,6,10500000,40000,Right,2,4,54,75,80,76,62,69,Midfield (Attacking/Defensive),3424,4,6,3.299999952,7,0,1.700000048,0
826,216700,M. Meza,Maximiliano Eduardo Meza,26,Argentina,South America,North America,9,8,10500000,50000,Right,1,3,80,72,74,82,48,71,Attacking Midfield,889,1,3,1.700000048,3,1,2.400000095,1
827,216655,Bastos,Bartolomeu Jacinto Quissanga,27,Angola,Africa,Europe Tier 1,6,7,10500000,40000,Right,2,3,78,37,50,65,79,75,Defense,1467,1,0,1,3,0,1.600000024,0
828,186905,A. Barnes,Ashley Barnes,29,England,Europe,Europe Tier 1,1,2,10500000,40000,Right,1,4,62,78,68,74,47,81,"Attacking Midfield,Forward",2388,12,2,1.799999952,8,0,3.599999905,2
831,231242,A. Ounas,Adam Ounas,22,Algeria,Africa,Europe Tier 1,7,9,10500000,20000,Left,1,4,85,69,70,80,44,55,Attacking Midfield,673,4,1,3.5,1,0,1,2
833,190674,B. André,Benjamin André,28,France,Europe,Europe Tier 1,4,8,1.10E+07,40000,Right,2,3,70,64,75,75,77,82,"Defensive Midfield,Defense",3211,3,2,2.199999809,10,1,8.899999619,2
834,197948,F. Lejeune,Florian Lejeune,28,France,Europe,Europe Tier 1,3,4,10500000,40000,Right,2,3,49,57,61,65,78,79,Defense,1055,0,0,0.600000024,0,0,2.599999905,0
835,191076,J. Guðmundsson,Johann  Berg Guðmunds­son,28,Iceland,Europe,Europe Tier 1,1,2,10500000,40000,Left,1,4,75,74,78,77,61,70,Attacking Midfield,1749,3,6,1.100000024,2,0,1.100000024,2
836,201508,G. Ramírez,Gastón Exequiel Ramírez Pereyra,28,Uruguay,South America,Europe Tier 1,3,5,10500000,40000,Left,2,3,63,75,78,79,39,58,Attacking Midfield,1587,4,4,1,6,1,1.100000024,2
837,192123,C. Wood,Chris Wood,27,New Zealand,Oceania,Europe Tier 1,1,2,10500000,40000,Right,1,3,70,76,59,68,40,79,Forward,2596,10,2,1.600000024,2,0,3.5,2
838,193361,R. Soriano,Roberto Soriano,28,Italy,Europe,Europe Tier 1,2,4,10500000,40000,Right,2,4,71,74,77,79,67,68,Attacking Midfield,1962,2,4,2.299999952,6,0,2.100000024,0
839,208622,Rubén Sobrino,Rubén Sobrino Pozuelo,27,Spain,Europe,Europe Tier 1,6,8,10500000,40000,Right,1,4,81,76,63,76,41,67,"Attacking Midfield,Forward",1383,4,2,2.299999952,3,0,4.599999905,3
840,228414,Matheus Pereira,Matheus Fellipe Costa Pereira,23,Brazil,South America,Europe Tier 2,4,9,10500000,40000,Left,1,3,79,73,71,81,39,64,Attacking Midfield,1237,3,2,1.5,3,1,0.300000012,2
842,200677,Pedro Mendes,Pedro Filipe Teodósio Mendes,28,Portugal,Europe,Europe Tier 1,2,6,10500000,30000,Right,1,3,63,36,50,62,80,79,Defense,2669,1,0,0.300000012,7,0,1.299999952,0
843,185239,O. Toprak,Ömer Toprak,29,Turkey,Europe,Europe Tier 1,7,9,10500000,30000,Right,3,4,71,37,62,66,80,74,Defense,503,0,0,0.800000012,0,0,2.200000048,0
844,204277,Roque Mesa,Roque Mesa Quevedo,30,Spain,Europe,Europe Tier 1,7,7,11500000,40000,Right,2,3,71,61,74,77,71,77,Defensive Midfield,2410,3,3,1.299999952,11,1,1.299999952,0
845,208334,J. Hector,Jonas Hector,29,Germany,Europe,Europe Tier 1,3,4,10500000,30000,Left,3,3,75,60,75,75,78,75,"Defensive Midfield,Defense",2592,6,2,1.299999952,8,1,3.299999952,5
846,226536,O. Colley,Omar Colley,26,Gambia,Africa,Europe Tier 1,3,5,10500000,30000,Left,1,3,67,31,52,52,75,83,Defense,1765,0,0,0.300000012,0,1,2.400000095,0
847,230020,P. Lees-Melou,Pierre Lees-Melou,26,France,Europe,Europe Tier 1,3,6,10500000,30000,Right,1,3,73,67,77,77,67,73,Midfield (Attacking/Defensive),2393,2,1,1.299999952,5,1,0.600000024,1
848,224656,O. Aina,Temitayo Olufisayo Olaoluwa Aina,22,Nigeria,Africa,Europe Tier 1,4,6,10500000,30000,Right,1,3,87,61,70,75,70,75,"Defensive Midfield,Defense",2160,1,3,0.800000012,5,1,1.399999976,2
849,205431,N. Füllkrug,Niclas Füllkrug,26,Germany,Europe,Europe Tier 1,4,5,10500000,30000,Right,1,4,64,77,62,70,38,75,Forward,1113,2,1,2.599999905,1,0,4.599999905,0
850,216452,Gonçalo Paciência,Gonçalo Mendes Paciência,24,Portugal,Europe,Europe Tier 1,5,6,1.00E+07,30000,Right,1,4,64,76,54,77,33,77,Forward,454,4,1,2.5,2,0,2.400000095,1
851,222077,M. Locatelli,Manuel Locatelli,21,Italy,Europe,Europe Tier 1,3,5,10500000,30000,Right,1,3,60,63,74,74,75,70,Midfield (Attacking/Defensive),1851,2,4,1.100000024,7,0,0.800000012,1
852,230042,Y. Aït Bennasser,Youssef Aït Bennasser,22,Morocco,Africa,Europe Tier 1,6,8,10500000,30000,Right,1,3,74,62,76,78,65,67,Defensive Midfield,4323,3,7,3.399999917,7,0,4.799999833,2
854,211408,K. Linetty,Karol Linetty,24,Poland,Europe,Europe Tier 1,3,5,10500000,30000,Right,2,3,69,63,71,75,72,70,Midfield (Attacking/Defensive),2519,3,3,1.100000024,11,0,0.699999988,0
855,231826,Y. Karamoh,Yann Karamoh,20,France,Europe,Europe Tier 1,7,9,10500000,30000,Right,1,4,79,69,69,79,31,62,"Attacking Midfield,Forward",1412,3,3,3.899999857,2,0,0,0
856,183512,Yuri Berchiche,Yuri Berchiche Izeta,29,Spain,Europe,Europe Tier 1,6,6,10500000,30000,Left,2,3,80,64,71,74,78,81,"Defensive Midfield,Defense",3121,2,2,0.800000012,9,1,2.200000048,1
857,190143,Cote,José Ángel Valdés Díaz,29,Spain,Europe,Europe Tier 1,1,4,10500000,30000,Left,1,3,69,54,75,74,79,69,Defense,3035,1,1,0.699999988,9,0,1.399999976,1
858,235410,Y. En-Nesyri,Youssef En-Nesyri,22,Morocco,Africa,Europe Tier 1,1,4,10500000,30000,Left,1,4,75,74,54,74,34,74,Forward,2106,9,2,2.400000095,7,0,4.699999809,4
859,230578,M. Diakhaby,Mouctar Diakhaby,22,France,Europe,Europe Tier 1,6,8,10500000,30000,Right,1,3,56,37,52,57,76,77,Defense,2384,3,0,1.100000024,12,0,4.400000095,0
860,197891,Juanmi,Juan Miguel Jiménez López,26,Spain,Europe,Europe Tier 1,2,5,9.00E+06,20000,Right,1,3,74,77,67,78,30,53,"Attacking Midfield,Forward",1522,5,2,1.399999976,3,1,0.600000024,1
861,212602,Diego Llorente,Diego Javier Llorente Ríos,25,Spain,Europe,Europe Tier 1,3,5,10500000,20000,Right,1,3,60,40,62,64,76,73,"Defensive Midfield,Defense",1755,0,0,0.300000012,5,0,2.799999952,1
862,226221,Aritz Elustondo,Aritz Elustondo,25,Spain,Europe,Europe Tier 1,3,5,10500000,20000,Right,1,3,66,33,58,59,75,74,Defense,2253,1,0,0.400000006,5,0,2.400000095,1
864,216189,Capa,Ander Capa Rodríguez,27,Spain,Europe,Europe Tier 1,6,6,12500000,30000,Right,1,3,82,63,69,76,73,83,"Defensive Midfield,Defense",1637,0,0,0.400000006,9,0,1.200000048,0
865,212219,A. Djiku,Alexander Djiku,24,France,Europe,Europe Tier 1,1,4,10500000,20000,Right,1,3,76,40,64,69,76,80,"Defensive Midfield,Defense",2755,1,0,0.200000003,9,1,2.900000095,3
866,220085,L. Waldschmidt,Luca Waldschmidt,23,Germany,Europe,Europe Tier 1,2,2,10500000,20000,Left,1,3,76,78,69,75,29,60,"Attacking Midfield,Forward",1719,9,1,2.099999905,1,0,0.400000006,2
867,219391,G. Escalante,Gonzalo Escalante,26,Argentina,South America,Europe Tier 1,1,4,10500000,20000,Right,1,3,68,67,70,69,75,76,Defensive Midfield,1784,4,1,0.699999988,6,0,1.399999976,0
868,237207,S. Kalu,Samuel Kalu Ojim,21,Nigeria,Africa,Europe Tier 1,3,6,11500000,20000,Right,1,4,87,65,70,76,31,51,Midfield (Attacking/Defensive),1721,3,2,5,4,1,2.200000048,4
869,192679,Escudero,Sergio Escudero Palomo,29,Spain,Europe,Europe Tier 1,7,7,10500000,20000,Left,1,2,72,63,74,71,79,72,"Defensive Midfield,Defense",1814,0,1,3.299999952,6,1,1.299999952,1
870,224933,K. Lasagna,Kevin Lasagna,26,Italy,Europe,Europe Tier 1,3,4,10500000,20000,Left,2,3,90,74,60,77,29,63,"Attacking Midfield,Forward",2451,6,2,1.799999952,2,0,2.400000095,0
871,235454,M. Sarr,Malang Sarr,20,France,Europe,Europe Tier 1,3,6,10500000,20000,Left,1,4,70,51,68,66,76,76,Defense,2995,1,1,0.300000012,1,0,1.600000024,0
872,228302,Pedraza,Alfonso Pedraza Sag,23,Spain,Europe,Europe Tier 1,7,8,1.20E+07,20000,Left,1,2,83,71,71,76,69,73,"Defensive Midfield,Defense",2652,4,3,2.700000048,5,0,1.600000024,3
874,221540,Raúl,Raúl Michel Melo da Silva,29,Brazil,South America,Europe Tier 2,3,8,10500000,20000,Left,1,3,51,54,59,57,79,83,Defense,1306,1,0,0.899999976,6,0,2.599999905,2
875,204385,S. García,Santiago Damián García Correa,28,Uruguay,South America,South America,6,6,10500000,15000,Right,1,4,66,80,62,71,27,84,Forward,1776,7,1,1.899999976,1,0,2.599999905,2
876,229517,Toni Villa,Laureano Antonio Villa Suárez,24,Spain,Europe,Europe Tier 1,1,2,10500000,15000,Right,1,4,79,64,74,83,52,49,Attacking Midfield,1774,2,2,1.299999952,3,0,0.100000001,1
877,241461,Ferrán Torres,Ferrán Torres García,19,Spain,Europe,Europe Tier 1,6,8,10500000,15000,Right,1,4,78,69,69,76,32,57,Attacking Midfield,1210,2,1,1.999999881,5,0,3.799999952,0
878,211267,R. Centurión,Adrián Ricardo Centurión,26,Argentina,South America,South America,8,9,10500000,15000,Right,1,3,90,70,69,82,37,66,"Attacking Midfield,Forward",923,3,2,1.700000048,2,0,1,0
879,239231,Cucurella,Marc Cucurella Saseta,20,Spain,Europe,Europe Tier 1,10,10,10500000,15000,Left,1,3,83,60,71,76,65,72,"Defensive Midfield,Defense",2356,1,2,0.699999988,6,0,1.299999952,0
880,208230,A. Samaris,Andreas Samaris,30,Greece,Europe,Europe Tier 2,7,10,10500000,15000,Right,2,3,57,66,70,70,79,84,Defensive Midfield,1572,2,3,1,4,0,1.400000095,1
881,219576,R. Battaglia,Rodrigo Andrés Battaglia,27,Argentina,South America,Europe Tier 2,4,9,10500000,15000,Right,1,4,66,68,68,73,80,80,Midfield (Attacking/Defensive),840,0,0,2.399999857,4,0,5.900000095,0
883,204612,O. Selnæs,Ole Kristian Selnæs,24,Norway,Europe,Asia Pacific,1,4,10500000,15000,Left,1,3,66,60,75,73,72,72,Defensive Midfield,4015,4,8,2,7,1,2.5,3
885,229882,Eduardo Henrique,Eduardo Henrique da Silva,24,Brazil,South America,Europe Tier 2,4,9,10500000,10000,Right,1,3,72,68,74,74,71,77,Midfield (Attacking/Defensive),1759,1,2,0.800000012,1,1,0.699999988,0
887,234725,I. Doumbia,Idrissa Doumbia,21,Ivory Coast,Africa,Europe Tier 2,4,9,10500000,9000,Right,1,3,68,57,68,73,74,86,Defensive Midfield,1848,2,1,0.500000015,4,0,0.600000024,0
888,238858,Bruno Tabata,Bruno Vinícius Souza Ramos,22,Brazil,South America,Europe Tier 2,1,3,10500000,9000,Left,1,3,81,67,71,80,40,60,Attacking Midfield,2172,3,4,2,4,0,0.300000012,1
889,240679,T. Koopmeiners,Teun Koopmeiners,21,Netherlands,Europe,Europe Tier 2,3,8,10500000,8000,Left,1,2,68,67,74,70,74,76,"Defensive Midfield,Defense",2880,8,1,1.100000024,5,0,1.5,3
890,181786,V. Corluka,Vedran Corluka,33,Croatia,Europe,Europe Tier 2,4,9,8500000,60000,Right,3,3,58,49,65,67,81,82,Defense,2080,0,1,0.200000003,7,0,6.100000381,2
892,190717,M. Antonio,Michail Antonio,29,England,Europe,Europe Tier 1,4,5,1.00E+07,80000,Right,2,3,85,72,73,78,56,82,"Defensive Midfield,Defense",2101,6,4,2,3,0,2.400000095,2
893,180216,S. Coleman,Séamus Coleman,30,Republic of Ireland,Europe,Europe Tier 1,5,6,1.00E+07,80000,Right,2,3,74,65,73,77,79,71,"Defensive Midfield,Defense",2560,2,2,0.5,1,0,1.600000024,0
894,173221,A. Candreva,Antonio Candreva,32,Italy,Europe,Europe Tier 1,7,9,1.00E+07,70000,Right,3,4,74,78,76,80,61,67,Midfield (Attacking/Defensive),854,1,2,2.600000143,2,0,0.600000024,0
895,193469,Víctor Ruiz,Víctor Ruíz Torre,30,Spain,Europe,Europe Tier 2,7,10,1.00E+07,60000,Left,2,2,52,42,63,59,80,76,Defense,2876,0,0,0.600000024,11,0,3.800000191,0
896,173909,K. Boateng,Kevin-Prince Boateng,32,Ghana,Africa,Europe Tier 1,6,6,1.00E+07,60000,Right,3,4,65,79,78,80,67,77,"Attacking Midfield,Forward",1182,4,1,3.200000048,2,0,2.899999976,0
897,199652,D. Praet,Dennis Praet,25,Belgium,Europe,Europe Tier 1,6,6,1.00E+07,60000,Right,2,4,69,70,77,78,61,64,Attacking Midfield,2896,2,3,1,6,0,0.600000024,1
898,190324,C. Kabasele,Christian Kabasele,28,Belgium,Europe,Europe Tier 1,3,4,1.00E+07,60000,Right,1,3,70,50,51,62,78,77,Defense,1587,0,0,0.400000006,2,1,2.900000095,1
899,186832,K. Asamoah,Kwadwo Asamoah,30,Ghana,Africa,Europe Tier 1,7,9,1.00E+07,60000,Left,2,3,74,68,78,82,79,74,"Defensive Midfield,Defense",3461,0,2,1.299999952,9,0,3.200000048,2
900,234574,Diogo Dalot,José Diogo Dalot Teixeira,20,Portugal,Europe,Europe Tier 1,7,8,1.00E+07,50000,Right,1,3,80,60,71,77,70,77,"Defensive Midfield,Defense",1258,0,2,1.399999976,3,0,1.899999976,0
901,185103,A. Kolarov,Aleksandar Kolarov,33,Serbia,Europe,Europe Tier 1,7,8,1.00E+07,50000,Left,2,3,69,74,81,76,82,79,"Defensive Midfield,Defense",3567,8,3,3.099999905,6,1,2.5,5
902,175254,F. Caicedo,Felipe Salvador Caicedo Corozo,30,Ecuador,South America,Europe Tier 1,6,7,1.00E+07,50000,Left,2,3,74,76,71,75,44,81,Forward,1807,9,3,2.700000048,5,0,3.299999952,2
903,237556,C. Luyindama,Christian  Luyindama Nekadio,25,DR Congo,Africa,Europe Tier 2,7,10,1.00E+07,50000,Right,1,2,73,37,50,50,76,84,Defense,1170,1,1,3,4,0,11.69999981,3
904,228295,R. Holding,Rob Holding,23,England,Europe,Europe Tier 1,7,7,1.00E+07,50000,Right,1,3,60,34,59,64,77,73,Defense,1227,0,0,0.400000006,4,0,4.899999619,1
905,230767,Renato Sanches,Renato Júnior Luz Sanches,21,Portugal,Europe,Europe Tier 1,4,8,1.00E+07,20000,Right,3,4,76,72,69,77,70,82,Midfield (Attacking/Defensive),692,2,1,1.5,2,1,0.300000012,0
906,216466,Wendell,Wendell Nascimento Borges,25,Brazil,South America,Europe Tier 1,6,7,1.00E+07,50000,Left,2,2,82,49,73,78,72,72,"Defensive Midfield,Defense",2974,2,2,0.5,6,0,2.5,1
907,193158,D. Pröpper,Davy Pröpper,27,Netherlands,Europe,Europe Tier 1,1,2,9.00E+06,50000,Right,2,3,62,70,73,75,67,75,Midfield (Attacking/Defensive),2551,1,1,0.5,2,0,1.200000048,1
908,219571,Camarasa,Víctor Camarasa Ferrando,25,Spain,Europe,Europe Tier 1,2,5,1.00E+07,50000,Right,1,3,63,73,74,75,69,73,Midfield (Attacking/Defensive),2579,5,4,1.299999952,6,0,0.600000024,0
909,204366,J. Locadia,Jürgen Locadia,25,Netherlands,Europe,Europe Tier 1,1,2,1.00E+07,30000,Right,1,4,73,75,71,73,36,73,"Attacking Midfield,Forward",1230,2,0,1.100000024,1,0,0.899999976,0
911,191687,Maicon,Maicon Pereira Roque,30,Brazil,South America,Asia Pacific,5,9,1.00E+07,40000,Right,2,3,53,55,66,54,79,83,Defense,1361,1,1,1.799999952,1,0,5.900000095,2
912,203362,M. Elyounoussi,Mohamed Elyounoussi,24,Norway,Europe,Europe Tier 1,4,4,1.00E+07,40000,Right,1,4,78,71,75,76,39,63,"Attacking Midfield,Forward",791,0,0,1.299999952,0,0,0.600000024,0
914,207664,C. Bacca,Carlos Arturo Bacca Ahumada,32,Colombia,South America,Europe Tier 1,7,8,1.00E+07,40000,Right,3,2,70,76,64,76,33,66,Forward,1642,8,2,2,3,0,1.100000024,0
915,189165,J. Shelvey,Jonjo Shelvey,27,England,Europe,Europe Tier 1,3,4,1.00E+07,40000,Right,2,3,62,72,79,72,62,74,Midfield (Attacking/Defensive),944,1,1,1.399999976,1,0,0.899999976,0
916,223697,R. Gosens,Robin Gosens,24,Germany,Europe,Europe Tier 1,3,6,1.00E+07,40000,Left,1,3,79,65,72,75,72,77,"Defensive Midfield,Defense",1947,3,2,0.899999976,2,0,1.5,2
917,205850,L. Pavoletti,Leonardo Pavoletti,30,Italy,Europe,Europe Tier 1,1,4,1.00E+07,40000,Right,2,3,60,76,51,68,37,78,Forward,2738,16,1,2.599999905,6,0,7.400000095,9
918,188388,R. Boudebouz,Ryad Boudebouz,29,Algeria,Africa,Europe Tier 1,3,6,1.00E+07,40000,Left,2,4,71,77,79,79,40,59,"Attacking Midfield,Forward",1276,1,2,2.100000024,3,1,1.099999994,0
919,193886,D. Didavi,Daniel Didavi,29,Germany,Europe,Europe Tier 3,3,10,1.00E+07,30000,Left,2,3,67,79,76,79,49,70,"Attacking Midfield,Forward",951,2,2,1.200000048,0,0,0.300000012,0
921,240243,Matheus Cunha,Matheus Santos Carneiro Da Cunha,20,Brazil,South America,Europe Tier 1,6,8,1.00E+07,30000,Right,1,4,76,74,63,80,28,63,Forward,1389,5,0,4.699999809,2,0,1.600000024,2
922,177633,Ángel,Ángel Luís Rodríguez Díaz,32,Spain,Europe,Europe Tier 1,2,5,1.00E+07,30000,Right,1,3,74,79,61,79,34,64,Forward,1821,8,3,1.799999952,4,0,0.800000012,2
923,183580,N. Petersen,Nils Petersen,30,Germany,Europe,Europe Tier 1,2,2,1.00E+07,30000,Right,2,4,59,79,59,66,45,73,Forward,1930,10,3,2,0,0,3.799999952,3
924,183899,P. Piatti,Pablo Daniel Piatti,30,Argentina,South America,Europe Tier 1,2,5,1.00E+07,30000,Left,2,2,84,72,75,79,47,54,Midfield (Attacking/Defensive),735,1,0,0.800000012,0,0,0.5,0
925,195586,A. Finnbogason,Alfreð Finnbogason,30,Iceland,Europe,Europe Tier 1,3,3,1.00E+07,30000,Right,2,4,66,81,62,74,33,69,Forward,1346,10,1,2.200000048,2,0,1.299999952,3
926,238095,N. Milenkovic,Nikola Milenkovic,21,Serbia,Europe,Europe Tier 1,6,6,1.00E+07,30000,Right,1,3,64,44,62,61,75,81,Defense,3010,3,0,0.899999976,7,1,3.200000048,2
927,225403,I. Kahveci,Irfan Can Kahveci,23,Turkey,Europe,Europe Tier 2,5,8,1.00E+07,30000,Left,1,4,77,68,76,78,62,67,Midfield (Attacking/Defensive),2544,4,5,1.600000024,6,0,1.299999952,4
928,178311,Éder,Éder Citadin Martins,32,Italy,Europe,Asia Pacific,4,7,1.00E+07,30000,Right,3,4,86,78,73,83,29,65,"Attacking Midfield,Forward",2075,12,3,3.900000095,4,0,0.699999988,5
929,201505,David López,David López Silva,29,Spain,Europe,Europe Tier 1,2,5,1.00E+07,30000,Right,1,3,54,60,67,66,78,78,"Defensive Midfield,Defense",1820,0,0,0.400000006,4,0,2.5,1
930,206115,I. Hayden,Isaac Hayden,24,England,Europe,Europe Tier 1,3,4,1.00E+07,30000,Right,1,4,58,55,64,68,74,76,Defensive Midfield,1864,1,4,0.899999976,3,1,2.200000048,2
931,224218,F. Kamano,François Kamano,23,Guinea,Africa,Europe Tier 1,3,6,1.00E+07,30000,Right,1,4,87,74,68,77,33,62,"Attacking Midfield,Forward",2810,11,1,4,7,0,0.400000006,2
932,234128,Luiz Araújo,Luiz Araújo,23,Brazil,South America,Europe Tier 1,4,8,1.00E+07,30000,Left,1,2,89,63,68,79,38,52,Attacking Midfield,768,3,2,1,2,1,0,0
933,215998,I. Fernández,Ignacio Fernández,29,Argentina,South America,South America,9,10,1.00E+07,30000,Left,1,2,74,72,78,79,65,71,Midfield (Attacking/Defensive),1240,2,0,1,3,0,0.899999976,2
934,224490,M. Çelik,Mehmet Zeki Çelik,22,Turkey,Europe,Europe Tier 1,4,8,1.00E+07,30000,Right,1,3,81,42,70,71,73,74,Defense,2976,1,5,0.400000006,5,1,0.699999988,0
935,226592,J. Jankto,Jakub Jankto,23,Czech Republic,Europe,Europe Tier 1,3,5,1.00E+07,30000,Left,2,3,77,70,73,76,67,64,Attacking Midfield,949,0,0,0.899999976,2,0,0.200000003,0
937,230613,A. Diawara,Amadou Diawara,21,Guinea,Africa,Europe Tier 1,7,8,9500000,30000,Right,2,3,64,54,73,77,72,73,Defensive Midfield,822,0,0,1.100000024,5,0,0.800000012,0
938,200429,B. Raman,Benito Raman,24,Belgium,Europe,Europe Tier 1,6,8,1.00E+07,30000,Right,1,4,91,72,66,79,26,56,"Attacking Midfield,Forward",1679,10,4,1.799999952,1,0,0.200000003,3
